x1,x2,x3,x4,x5,y
-0.39988512043361646,1.3337073852278094,1.1399557169899495,1.1656889925296003,0.1028643166223937,0
0.11604658695262537,0.12370814601071312,1.314537694005196,1.347981083362914,-1.4885043346989004,0
0.17817098696507017,-0.4940225050295366,0.7101473442842716,0.6751970915184036,-1.4634551594417935,0
-1.1712824011295664,0.04258831266945029,1.62025299893532,1.71087271300213,-1.449551858671816,0
0.9131479655930531,-1.457986249717023,0.8826851445584001,1.1959448704064282,-2.504196488731152,0
-0.3471865322162061,2.6476894973159713,1.1821266682914224,-0.37015731553094144,-0.387102983473691,1
0.8146480451580892,0.5407223388443838,1.9284968461160732,1.9477565227431675,-2.072595692705426,0
-1.863027358704509,-2.064648810239415,-1.2006661227151492,0.36567595689210564,1.7511483753093189,1
-2.188227128112658,1.5366361127776336,3.5424988094574195,4.394714086659788,-1.1269768750094369,1
0.25251658133550636,0.3031942523561524,0.9371226649945322,1.5767164463013135,-0.224483264186758,1
0.002839304263283937,2.6693047445091818,0.6739775688676186,0.38393563984935275,1.5297046259184675,1
-0.15765068614618127,-0.584960313389373,1.6174417357967157,1.7897073987828693,-2.3252752016010594,0
-1.588671276196846,-0.7253429104252509,0.12871718758431017,1.6980802479231558,1.3763782270136524,1
-0.5539795119187028,0.8641465276170883,1.1831377666655136,1.203119843349317,-0.3753730029975938,0
-3.019655172797125,-2.353284160287712,-0.756619475585828,1.9363809339481173,2.5465320170459496,1
-2.2302994428484015,3.698457373872727,1.702969084719038,-0.9199008126963157,-0.5191667065979122,0
1.4219932437113503,-1.3852574357495575,0.15006304416893193,1.192437738256401,-0.9015312471067121,1
0.33528525842650936,-1.0583267029426657,1.2005676128416884,3.8794998410712656,0.30601064761181784,1
-0.99460690730578,1.4563728592217473,0.9150874112802068,0.4570560762560669,0.1680623705018709,0
0.23140506706972497,1.551542933942709,-0.30803453985981544,-1.3114388637286236,0.7500362837752963,0
0.09571378722300405,0.8766197248160615,0.5570712567023978,0.7246971078686033,0.34876599548223997,0
-1.3126003249409937,0.38281298783407613,1.7629191942417348,1.686551435699979,-1.4197734111591906,0
0.44218935006583726,0.8412828961933221,1.5222756065494971,1.420435629528647,-1.2820778759678264,0
-0.5326566627094349,-0.9604334112597348,-0.8816563838958104,-0.15276630250099577,1.0987107055733827,1
0.7302680218871171,0.9906695152209604,2.8332698250879425,2.9688234397952176,-2.5736099471570455,0
-1.0392284305363786,0.7760894532153282,1.9320306308421653,2.0555619218077528,-1.1042882754484817,0
-1.9026497433532115,-2.740984092566441,-1.8582830859721775,0.1439942741919047,2.37217632728401,1
-1.7484369756318965,0.6450491389743567,1.8716757632544052,2.888407118614435,0.05982366085196411,1
1.3590038150097192,0.3841468074075277,0.32990463800105696,-0.025743076177584312,-0.866611506814594,0
-1.6479385244824136,1.97615375796191,0.942025099668057,0.5112315792164399,0.9052476952381469,1
-0.5659567834195822,0.5410611803100303,1.5752955530716046,2.1174936224627854,-0.600558330585039,1
-0.20189033568009584,0.10603824702787712,-1.892749279969117,-1.724799677479691,2.6777373807625984,1
0.5845804037322986,-0.06893575100251259,0.8299095969712593,1.8216223685944646,-0.1897873243294168,1
-2.3161910011712736,3.3421119396836843,2.1972670146871827,0.40907748426327806,-0.5339294539843672,0
0.8104938049569008,-0.8774252601102237,-0.3540597257029062,0.03218458727704887,-0.2923174684756149,1
0.9794765452898768,-1.3523156943512733,0.5737997850946803,1.92905005411041,-0.894629770316831,0
-1.342998410449443,-2.073374717926688,0.03524748391112986,3.157990673440001,1.7678401006007478,1
1.1454017623671824,0.15623894759253365,-0.47106695228735274,-0.07096741606110513,0.7900960055960877,1
1.1230061111887255,1.8758659685891437,1.1688942064882903,0.8518335796669269,-0.2774673385828619,0
-0.47399281769159063,0.3921123029107083,1.0336859393929647,0.5074139337344216,-1.2938429180683717,0
0.39695144216302447,2.24500987841873,1.8358856567485207,1.9086361339525242,-0.051723598267559234,1
-1.252657098940631,-2.2371993264915115,-0.8809433452083446,0.7864673676346161,1.0930513353458666,1
1.227777218867132,0.5678791678041634,-1.3147754582220097,-1.1044983578133225,1.9996654624928685,1
2.7177144448080233,3.279216220230244,1.0107162303305897,0.32047860051265065,0.3771511240585472,0
0.34170742335316306,0.6574516825778183,1.5767034195334615,1.6443118646895647,-1.312720932913606,0
-1.0273458541165177,3.139604040181855,0.5284307676359961,-1.3334780415299767,0.7940112516017646,0
0.5000972392852311,1.2600194132774851,3.0589695375657433,3.1926302672835916,-2.504985636583183,0
-1.5768471501965986,-3.101460742738223,-0.7210631890090313,2.644400635078993,2.0095535904774593,1
-0.0687091133622284,1.1099363576465653,1.2278473373223706,1.5303631617872808,-0.03540755496737957,1
1.694041836780091,1.3887269463273704,0.9545909077940009,0.5762107052063541,-0.7623208699884604,0
0.17565053324161384,-1.8795306049358018,-0.7912307538040068,0.9100880580025064,0.8998991297086507,1
0.974788666041509,-0.5259535966636866,-0.13528107648643845,-0.1621088101627579,-0.7180233235496399,1
-1.2799898121065132,2.069540357367523,1.224501416319961,-0.02543480438022061,-0.3726961042499115,0
-0.8160826168926728,-1.0682308984810533,-0.2599112999353876,0.5045564713834325,0.3632199808768607,1
-1.966611004874168,5.143180093091348,1.5311724641757343,-1.368784808611951,0.7459099261638829,0
0.7084421694524579,2.37660565267916,0.6903810953296443,0.13660478370532292,0.6890783285652184,1
-1.042375598601283,1.0710852812053886,-0.3926509757574178,0.14210418355659382,2.4932493913690426,1
1.2083511796741444,-1.6002672800658504,-0.9273725883632992,0.060702624189509,0.21475291526726004,1
-0.5349426563093,-1.919233366573267,0.7862269265107295,1.271114692577681,-2.1736276053700023,0
-2.0855064200523437,-1.286326457429396,-0.4501376037130722,1.7089853679249796,2.3393138066685957,0
0.023181263887859016,0.26710729989978255,-0.24918411387759687,0.07418818332866017,0.9213559584808393,1
-0.11262807820639742,1.9282367376968323,0.12211674809090606,-0.04524717905409026,1.6367544617469227,1
-1.562266414044001,3.91140520095054,2.259827841834646,1.4046779660119169,0.7346946021136926,1
-4.428295465939227,1.4790391846360043,1.6009527495553155,2.3948416743938106,1.8810237029346508,1
-1.2299188052232597,-3.168167515709092,-1.682860328407192,0.3018860641404201,1.4840862898811502,1
0.6406256766743919,1.1992443480007198,1.8213617472705823,2.2202243097677634,-0.8048284300813728,1
